id,term,aliases,category,subcategory,priority,occurrenceCount,shortDefinition,postAnswerExplanation,tusPearl,differentialPoint,safeNestedTerms,sourceTextExamples
v403-internal-medicine-allopurinol-baslama-kurali,Allopurinol başlama kuralı,"[""Allopurinol başlama kuralı""]",İç Hastalıkları,Romatoloji / Ürat düşürücü tedavi,P1,0,Ürat düşürücü tedavinin akut atak yönetimiyle karıştırılmaması gerektiğini belirten klinik kuraldır.,Akut atağın ortasında yeni allopurinol başlanması inflamasyonu dalgalandırabilir; ancak hasta düzenli kullanıyorsa çoğu yaklaşımda kesilmez. Uzun dönem profilaksi atak kontrolü ve hedef ürat düzeyine göre planlanır.,Akut gut atağında yeni allopurinol başlama sorusu klasik tuzaktır.,Kolşisin akut inflamasyonu baskılar; allopurinol ürat üretimini uzun dönemde azaltır.,"[""Akut gut atağı"", ""Gut artriti"", ""Ürik asit""]","[{""sourceFilePath"": ""src/data/cases.js::v167-new-049-kolik-yan-agrisi.learningTarget"", ""text"": ""Kalsiyum oksalat, ürik asit, strüvit, sistin ve kalsiyum fosfat taşlarını klinik-laboratuvar ipuçlarıyla karşılaştırma.""}, {""sourceFilePath"": ""src/data/cases.js::v167-new-049-kolik-yan-agrisi.diagnosis.options[1]"", ""text"": ""Ürik asit taşı""}]"
v403-internal-medicine-inflamatuvar-miyopati,İnflamatuvar miyopati,"[""İnflamatuvar miyopati""]",İç Hastalıkları,Romatoloji / Kas hastalığı,P1,6,Kas inflamasyonuna bağlı simetrik proksimal güçsüzlük ve CK yüksekliğiyle seyreden hastalık grubudur.,"Polimiyozit, dermatomiyozit ve immün aracılı nekrotizan miyopati bu gruptadır. PMR’den farkı gerçek kas güçsüzlüğü ve kas enzim yüksekliğinin belirgin olmasıdır.",Proksimal güçsüzlük + CK yüksekliği inflamatuvar miyopati lehinedir.,"Polimiyaljia romatikada ağrı-tutukluk baskın, CK genellikle normaldir.","[""Dermatomiyozit"", ""CK yüksekliği"", ""Polimiyaljia romatika""]","[{""sourceFilePath"": ""src/data/tusPearlCards.js::tus-pearl-internal-medicine-374-extra.front"", ""text"": ""Polimiyalji romatika ile inflamatuvar miyopatileri ayırmada hangi laboratuvar ve muayene farkı kullanılır?""}, {""sourceFilePath"": ""src/data/tusPearlCards.js::tus-pearl-internal-medicine-374-extra.back"", ""text"": ""PMR’de CK genellikle normaldir ve gerçek güçsüzlük yoktur; inflamatuvar miyopatide CK yüksekliği ve objektif proksimal güçsüzlük beklenir.""}]"
v403-internal-medicine-astimda-paco2-normallesmesi,Astımda PaCO2 normalleşmesi,"[""Astımda PaCO2 normalleşmesi""]",İç Hastalıkları,Göğüs Hastalıkları / Ağır astım uyarısı,P0,0,Ağır astım atağında beklenen hipokapninin kaybolup PaCO2’nin normal/yüksek hale gelmesidir.,Başlangıçta hiperventilasyon PaCO2’yi düşürür; solunum kasları yorulunca ventilasyon azalır ve PaCO2 normalleşir veya yükselir. Bu kötüleşme ve entübasyon riski açısından kritik uyarıdır.,Astım atağında PaCO2’nin yükselmesi rahatlama değil solunum yorgunluğu olabilir.,Hafif atakta PaCO2 düşük olabilir; ağır yorulmada normal/yüksek PaCO2 tehlikelidir.,"[""Astım alevlenmesi"", ""Hiperkapni"", ""Solunum yetmezliği""]","[{""sourceFilePath"": ""src/data/tusPearlCards.js::tus-pearl-internal-medicine-375-spot.tusTip"", ""text"": ""Ağır-refrakter astım atağında magnezyum ek tedavidir; solunum yetmezliği bulgusu varsa entübasyon/NIV değerlendirilir.""}, {""sourceFilePath"": ""src/data/tusPearlCards.js::tus-pearl-internal-medicine-375-spot.differentialNote"", ""text"": ""KOAH alevlenmesinde NIV endikasyonu özellikle hiperkapnik asidozla belirginleşir; astımda yorgunluk ve sessiz göğüs kritik alarmdır.""}]"
v403-internal-medicine-yuksek-klinik-olasilikta-d-dimer-tuzagi,Yüksek klinik olasılıkta D-dimer tuzağı,"[""Yüksek klinik olasılıkta D-dimer tuzağı""]",İç Hastalıkları,Göğüs Hastalıkları / PE algoritması,P1,0,Pulmoner emboli olasılığı yüksek hastada D-dimer ile dışlama yapılmaya çalışılmasıdır.,D-dimer düşük riskli hastada negatifse dışlamaya yardım eder; yüksek olasılıkta görüntüleme veya acil tedavi stratejisi önceliklidir. Bu ayrım TUS algoritmalarında sık tuzaktır.,PE olasılığı yüksekse D-dimer bekleyerek vakit kaybetme; görüntüleme/tedavi düşün.,Düşük olasılıkta negatif D-dimer değerlidir; yüksek olasılıkta yeterli değildir.,"[""Pulmoner emboli"", ""D-dimer"", ""BT pulmoner anjiyografi""]","[{""sourceFilePath"": ""src/data/cases.js::v164-new-018-hemoptizi-ve-hematuri-birlikteligi.diagnosis.options[2]"", ""text"": ""Antikoagülasyonla pulmoner emboli tedavisi başlamak""}, {""sourceFilePath"": ""src/data/cases.js::v164-new-018-hemoptizi-ve-hematuri-birlikteligi.diagnosis.answerFeedback.optionComparison.Antikoagülasyonla pulmoner emboli tedavisi başlamak"", ""text"": ""Hemoptizi ve hipoksemi pulmoner embolide de görülebilir; ancak aktif glomerüler sediment, anti-GBM pozitifliği ve lineer IgG paterni emboliden farklı bir pulmoner-renal sendromu gösterir. Ayrıca alveoler hemoraji varken antikoagülasyon kanamayı kötüleştirebilir.""}]"
v403-internal-medicine-af-kaynakli-kardiyoembolik-inme,AF kaynaklı kardiyoembolik inme,"[""AF kaynaklı kardiyoembolik inme""]",İç Hastalıkları,Kardiyoloji-Nöroloji / Tromboemboli,P1,0,Atriyal fibrilasyonda sol atriyal apendikste oluşan trombüsün serebral emboliye yol açmasıdır.,Düzensiz atriyal kasılma kan stazı yaratır; trombüs sistemik dolaşıma atılırsa inme gelişebilir. Antikoagülasyon kararının temel hedefi bu komplikasyonu önlemektir.,AF’de antikoagülasyonun ana hedefi kardiyoembolik inmeyi önlemektir.,Antiplatelet tedavi aterotrombotik olaylarda önemlidir; AF inme önlemede antikoagülasyon belirleyicidir.,"[""Atriyal fibrilasyon"", ""Antikoagülasyon"", ""CHA2DS2-VASc skoru""]","[{""sourceFilePath"": ""src/data/cases.js::v164-new-014-purpura-ve-norolojik-bulgular.diagnosis.answerFeedback.optionComparison.Düşük molekül ağırlıklı heparin başlamak"", ""text"": ""Heparin venöz tromboemboli yönetiminde kullanılır; burada temel sorun trombositten zengin mikrotrombüsler ve ADAMTS13 eksikliği/inhibitörü paternidir. Ağır trombositopeni varken antikoagülasyon ilk yaklaşım değildir.""}, {""sourceFilePath"": ""src/data/cases.js::v164-new-014-purpura-ve-norolojik-bulgular.diagnosis.answerFeedback.whyWrong.Düşük molekül ağırlıklı heparin başlamak"", ""text"": ""Heparin venöz tromboemboli yönetiminde kullanılır; burada temel sorun trombositten zengin mikrotrombüsler ve ADAMTS13 eksikliği/inhibitörü paternidir. Ağır trombositopeni varken antikoagülasyon ilk yaklaşım değildir.""}]"
v403-internal-medicine-endokarditte-antibiyotik-oncesi-kan-kulturu,Endokarditte antibiyotik öncesi kan kültürü,"[""Endokarditte antibiyotik öncesi kan kültürü""]",İç Hastalıkları,Enfeksiyon-Kardiyoloji / Tanısal yaklaşım,P1,0,Stabil enfektif endokardit şüphesinde antibiyotik başlamadan önce uygun sayıda kan kültürü alınmasıdır.,Etkenin gösterilmesi tedaviyi hedeflemek için kritiktir; stabil hastada kültür alınmadan antibiyotik başlanması tanısal verimi azaltabilir. Hemodinamik instabilite veya sepsis varsa tedavi geciktirilmez.,Stabil endokardit şüphesinde antibiyotik öncesi kan kültürü alınır.,Septic şokta kültür alınmaya çalışılır ama antibiyotik gereksiz geciktirilmez.,"[""Enfektif endokardit"", ""Kan kültürü"", ""Vejetasyon""]","[{""sourceFilePath"": ""src/data/cases.js::v165-new-024-ates-ve-yeni-ufurum.clinicalFocus"", ""text"": ""Sağ taraf enfektif endokarditte damar içi madde kullanımı, triküspit tutulum ve pulmoner embolik odakları birlikte yorumlayarak en olası etkeni seçme.""}, {""sourceFilePath"": ""src/data/cases.js::v165-new-024-ates-ve-yeni-ufurum.investigations[2].label"", ""text"": ""Antibiyotik öncesi kan kültürü""}]"
v403-internal-medicine-aort-diseksiyonunda-beta-bloker-onceligi,Aort diseksiyonunda beta bloker önceliği,"[""Aort diseksiyonunda beta bloker önceliği""]",İç Hastalıkları,Kardiyoloji / Aort acili,P0,0,Aort diseksiyonunda kan basıncını düşürmeden önce kalp hızını ve dP/dt’yi azaltma yaklaşımıdır.,"Sadece vazodilatör verilirse refleks taşikardi aort duvar stresini artırabilir. Bu nedenle beta blokerle shear stress azaltılır, ardından gerekiyorsa vazodilatör eklenir.","Aort diseksiyonunda önce kalp hızı/shear stress kontrolü, sonra basınç düşürme düşün.",Hipertansif akciğer ödeminde nitrat öne çıkabilir; diseksiyonda beta bloker sıralaması kritiktir.,"[""Aort diseksiyonu"", ""Beta bloker"", ""Shear stress""]","[{""sourceFilePath"": ""src/data/tusPearlCards.js::tus-pearl-internal-medicine-380-spot.topic"", ""text"": ""Aort diseksiyonu""}, {""sourceFilePath"": ""src/data/tusPearlCards.js::tus-pearl-internal-medicine-380-spot.keywords[0]"", ""text"": ""aort diseksiyonu""}]"
v403-internal-medicine-taco,TACO,"[""transfüzyon ilişkili dolaşım yüklenmesi""]",İç Hastalıkları,Transfüzyon tıbbı / Transfüzyon reaksiyonu,P1,14,Transfüzyon ilişkili dolaşım yüklenmesiyle gelişen kardiyojenik pulmoner ödem tablosudur.,"Transfüzyon sonrası dispne ve hipoksemi yapar; hipertansiyon, JVD, BNP artışı ve diüretik yanıtı TACO lehinedir. TRALI ise nonkardiyojenik inflamatuvar akciğer hasarıdır.",TRALI-TACO ayrımında volüm yükü bulguları ve BNP/diüretik yanıtı önemlidir.,TRALI’de hipotansiyon ve nonkardiyojenik ödem; TACO’da dolaşım yüklenmesi beklenir.,"[""TRALI"", ""Pulmoner ödem"", ""BNP""]","[{""sourceFilePath"": ""src/data/tusPearlCards.js::tus-pearl-internal-medicine-381-spot.differentialNote"", ""text"": ""TACO’da volüm yüklenmesi, hipertansiyon, JVD, yüksek BNP ve diüretiğe yanıt daha belirgindir.""}, {""sourceFilePath"": ""src/data/tusPearlCards.js::tus-pearl-internal-medicine-381-extra.keywords[1]"", ""text"": ""TACO""}]"
v403-internal-medicine-tumor-lizis-sendromu,Tümör lizis sendromu,"[""Tümör lizis sendromu""]",İç Hastalıkları,Hematoloji-Onkoloji / Metabolik acil,P0,8,"Hızlı tümör hücre yıkımı sonrası hiperürisemi, hiperfosfatemi, hiperkalemi ve hipokalsemiyle gelişen onkolojik acildir.","Kemoterapi sonrası özellikle yüksek tümör yükü olan hematolojik malignitelerde görülür. Böbrek hasarını önlemek için hidrasyon, ürik asit kontrolü ve elektrolit izlemi gerekir.","Kemoterapi sonrası K↑, fosfat↑, ürik asit↑, kalsiyum↓ = tümör lizis sendromu.",DKA’da ketozis/asidoz; tümör liziste hücre içi iyon ve nükleik asit yıkım ürünleri baskındır.,"[""Hiperürisemi"", ""Rasburikaz"", ""Akut böbrek hasarı""]","[{""sourceFilePath"": ""src/data/tusPearlCards.js::tus-pearl-internal-medicine-382-spot.topic"", ""text"": ""Tümör lizis sendromu""}, {""sourceFilePath"": ""src/data/tusPearlCards.js::tus-pearl-internal-medicine-382-spot.back"", ""text"": ""Tümör lizis sendromu.""}]"
v403-internal-medicine-rasburikaz,Rasburikaz,"[""Rasburikaz""]",İç Hastalıkları,Hematoloji-Onkoloji / Tümör lizis tedavisi,P1,6,Ürik asidi daha çözünebilir allantoin formuna yıkan rekombinant ürat oksidazdır.,Yüksek riskli tümör lizis sendromunda ürik asidi hızla azaltmak için kullanılabilir. G6PD eksikliğinde hemoliz/methemoglobinemi riski nedeniyle dikkat gerekir.,Yüksek riskli tümör liziste rasburikaz ürik asidi hızlı düşürür.,Allopurinol yeni ürik asit oluşumunu azaltır; rasburikaz mevcut ürik asidi yıkar.,"[""Tümör lizis sendromu"", ""Ürik asit"", ""G6PD eksikliği""]","[{""sourceFilePath"": ""src/data/tusPearlCards.js::tus-pearl-internal-medicine-382-extra.keywords[3]"", ""text"": ""rasburikaz""}, {""sourceFilePath"": ""src/data/tusPearlCards.js::tus-pearl-internal-medicine-382-extra.back"", ""text"": ""Agresif intravenöz hidrasyon ve risk düzeyine göre allopurinol veya rasburikaz ile ürik asit kontrolü.""}]"
v403-internal-medicine-alfa-blokaj,Alfa blokaj,"[""Alfa blokaj""]",İç Hastalıkları,Endokrinoloji / Feokromositoma hazırlığı,P1,8,Feokromositoma cerrahisi öncesi alfa adrenerjik etkileri baskılama yaklaşımıdır.,Önce alfa blokaj yapılmadan beta bloker verilirse vazokonstriksiyon baskın kalabilir ve hipertansif kriz kötüleşebilir. Bu sıralama feokromositoma yönetiminde klasik sınav tuzağıdır.,Feokromositomada beta blokajdan önce alfa blokaj yapılır.,Hipertiroidide beta bloker semptom kontrolü için erken verilebilir; feokromositomada sıra farklıdır.,"[""Feokromositoma"", ""Beta bloker"", ""Katekolamin fazlalığı""]","[{""sourceFilePath"": ""src/data/tusPearlCards.js::tus-pearl-internal-medicine-383-extra.keywords[1]"", ""text"": ""alfa blokaj""}, {""sourceFilePath"": ""src/data/tusPearlCards.js::tus-pearl-internal-medicine-383-extra.front"", ""text"": ""Feokromositoma ameliyatı öncesinde beta blokerden önce alfa blokaj yapılmasının nedeni nedir?""}]"
v403-internal-medicine-igf-1,IGF-1,"[""IGF-1""]",İç Hastalıkları,Endokrinoloji / Akromegali taraması,P1,10,"Büyüme hormonu etkisini yansıtan, akromegali taramasında kullanılan daha stabil belirteçtir.",GH pulsatif salgılandığı için tek ölçüm yanıltıcıdır; IGF-1 gün içi daha stabildir. Yüksek IGF-1 sonrası oral glukozla GH baskılanmaması tanıyı destekler.,Akromegali taramasında ilk pratik belirteç IGF-1’dir.,GH tek ölçümü pulsatif salınım nedeniyle güvenilir tarama değildir.,"[""Akromegali"", ""Büyüme hormonu"", ""Oral glukoz yükleme testi""]","[{""sourceFilePath"": ""src/data/tusPearlCards.js::tus-pearl-internal-medicine-388-spot.keywords[1]"", ""text"": ""IGF-1""}, {""sourceFilePath"": ""src/data/tusPearlCards.js::tus-pearl-internal-medicine-388-spot.back"", ""text"": ""IGF-1 düzeyi.""}]"
v403-internal-medicine-oral-glukoz-yukleme-testinde-gh-baskilanmamasi,Oral glukoz yükleme testinde GH baskılanmaması,"[""Oral glukoz yükleme testinde GH baskılanmaması""]",İç Hastalıkları,Endokrinoloji / Akromegali doğrulama,P1,2,Glukoz yüklemesi sonrası büyüme hormonunun normalde baskılanması gerekirken yüksek kalmasıdır.,Akromegalide GH sekresyonu otonom hale geldiği için glukozla baskılanmaz. IGF-1 yüksekliği sonrası doğrulama basamağı olarak kullanılır.,IGF-1 yüksek + OGTT’de GH baskılanmıyor = akromegali desteklenir.,Diyabet tarama OGTT’si glukoz yanıtını; akromegali OGTT’si GH baskılanmasını değerlendirir.,"[""IGF-1"", ""Akromegali"", ""Büyüme hormonu""]","[{""sourceFilePath"": ""src/data/tusPearlCards.js::tus-pearl-internal-medicine-388-spot.explanation"", ""text"": ""GH pulsatif salgılandığı için rastgele GH ölçümü tanı taramasında güvenilir değildir. IGF-1 daha stabil bir belirteçtir ve kronik GH fazlalığını yansıtır. Yüksek IGF-1 sonrası oral glukoz yükleme testinde GH baskılanmaması tanıyı destekler.""}, {""sourceFilePath"": ""src/data/tusPearlInternalMedicine*Overrides.js::tus-pearl-internal-medicine-388-spot.explanation"", ""text"": ""GH pulsatif salgılandığı için rastgele GH ölçümü tanı taramasında güvenilir değildir. IGF-1 daha stabil bir belirteçtir ve kronik GH fazlalığını yansıtır. Yüksek IGF-1 sonrası oral glukoz yükleme testinde GH baskılanmaması tanıyı destekler.""}]"
v403-internal-medicine-acth-bagimli-cushing,ACTH bağımlı Cushing,"[""ACTH bağımlı Cushing""]",İç Hastalıkları,Endokrinoloji / Hiperkortizolizm sınıflaması,P1,0,Hiperkortizolizmin ACTH yüksekliği veya uygunsuz normalliğiyle sürdüğü Cushing grubudur.,"Hipofiz Cushing hastalığı veya ektopik ACTH sendromu bu gruptadır. ACTH ölçümü, hiperkortizolizm doğrulandıktan sonra neden ayrımının temel basamağıdır.",Cushing doğrulandıktan sonra ACTH ölçümü bağımlı/bağımsız ayrımı yapar.,Adrenal tümörde ACTH baskılanır; ACTH bağımlı tabloda hipofiz veya ektopik kaynak aranır.,"[""Cushing hastalığı"", ""Ektopik ACTH sendromu"", ""Deksametazon supresyon testi""]","[{""sourceFilePath"": ""src/data/tusPearlCards.js::tus-pearl-internal-medicine-067-spot.back"", ""text"": ""Gece 1 mg deksametazon supresyon testi.""}, {""sourceFilePath"": ""src/data/tusPearlCards.js::tus-pearl-internal-medicine-067-spot.answer"", ""text"": ""1 mg gece deksametazon supresyon testi.""}]"
v403-internal-medicine-acth-bagimsiz-cushing,ACTH bağımsız Cushing,"[""ACTH bağımsız Cushing""]",İç Hastalıkları,Endokrinoloji / Hiperkortizolizm sınıflaması,P1,0,Adrenal kaynaklı kortizol fazlalığı nedeniyle ACTH’nin baskılandığı Cushing grubudur.,"Adrenal adenom, karsinom veya nodüler hiperplazi kortizolü otonom üretebilir. ACTH düşükse görüntüleme adrenal kaynak açısından yönlendirilir.",Cushing + düşük ACTH = adrenal kaynak düşün.,ACTH bağımlı Cushing’de ACTH yüksek/uygunsuz normaldir ve hipofiz/ektopik kaynak aranır.,"[""Kortizol"", ""Adrenal adenom"", ""Cushing sendromu""]","[{""sourceFilePath"": ""src/data/cases.js::v165-new-030-hipotansiyon-ve-elektrolit-bozuklugu.learningTarget"", ""text"": ""Adrenal krizde klinik şüphe yüksekken tedavinin kortizol/ACTH sonucu beklenmeden başlanması gerektiğini ve hipovolemi-hipoglisemi eşliklerini açıklama.""}, {""sourceFilePath"": ""src/data/cases.js::v165-new-030-hipotansiyon-ve-elektrolit-bozuklugu.investigations[3].id"", ""text"": ""v165-new-030-hipotansiyon-ve-elektrolit-bozuklugu-kortizol-acth""}]"
v403-internal-medicine-whipple-hastaligi,Whipple hastalığı,"[""Whipple hastalığı""]",İç Hastalıkları,Gastroenteroloji-Enfeksiyon / Malabsorpsiyon,P1,16,Tropheryma whipplei enfeksiyonuna bağlı sistemik malabsorpsiyon hastalığıdır.,"Kilo kaybı, kronik ishal, artrit ve nörolojik/kardiyak tutulumlarla gelebilir. Duodenal biyopside PAS pozitif makrofajlar klasik ipucudur.",Malabsorpsiyon + artrit + PAS pozitif makrofaj Whipple hastalığını düşündürür.,Çölyakta villus atrofisi ve anti-tTG; Whipple’da PAS pozitif makrofaj ve sistemik enfeksiyon bulguları öne çıkar.,"[""PAS pozitif makrofaj"", ""Malabsorpsiyon"", ""Tropheryma whipplei""]","[{""sourceFilePath"": ""src/data/tusPearlCards.js::tus-pearl-internal-medicine-391-spot.topic"", ""text"": ""Whipple hastalığı""}, {""sourceFilePath"": ""src/data/tusPearlCards.js::tus-pearl-internal-medicine-391-spot.keywords[0]"", ""text"": ""Whipple hastalığı""}]"
v403-internal-medicine-pas-pozitif-makrofaj,PAS pozitif makrofaj,"[""PAS pozitif makrofaj""]",İç Hastalıkları,Histoloji-Gastroenteroloji / Tanı bulgusu,P1,12,Makrofaj sitoplazmasında PAS boyasıyla pozitif materyal görülmesidir.,Whipple hastalığında duodenal lamina propriada Tropheryma içeren PAS pozitif makrofajlar tanısal ipucudur. Tek başına değil klinik malabsorpsiyon-artrit paterniyle yorumlanır.,Duodenal PAS pozitif makrofaj + malabsorpsiyon Whipple lehinedir.,PAS pozitif globül alfa-1 antitripsin eksikliğinde karaciğerde; PAS pozitif makrofaj Whipple’da bağırsakta sorulur.,"[""Whipple hastalığı"", ""Malabsorpsiyon"", ""Tropheryma whipplei""]","[{""sourceFilePath"": ""src/data/tusPearlCards.js::tus-pearl-internal-medicine-391-spot.keywords[1]"", ""text"": ""PAS pozitif makrofaj""}, {""sourceFilePath"": ""src/data/tusPearlCards.js::tus-pearl-internal-medicine-391-spot.front"", ""text"": ""Malabsorpsiyon, kilo kaybı, artrit ve duodenal biyopside PAS pozitif makrofajlar hangi hastalığı düşündürür?""}]"
v403-internal-medicine-tropheryma-whipplei,Tropheryma whipplei,"[""Tropheryma whipplei""]",İç Hastalıkları,Enfeksiyon-Gastroenteroloji / Etken,P1,2,Whipple hastalığına neden olan bakteridir.,"Bağırsak mukozasında makrofajlar içinde birikerek malabsorpsiyon, kilo kaybı ve sistemik semptomlara yol açar. Tedavi uzun süreli antibiyotik gerektirir.",Tropheryma whipplei = Whipple hastalığı etkeni.,Çölyak otoimmün/gluten ilişkili; Whipple enfeksiyöz ve PAS pozitif makrofajlıdır.,"[""Whipple hastalığı"", ""PAS pozitif makrofaj"", ""Malabsorpsiyon""]","[{""sourceFilePath"": ""src/data/tusPearlCards.js::tus-pearl-internal-medicine-391-spot.explanation"", ""text"": ""Whipple hastalığı Tropheryma whipplei ile ilişkili kronik sistemik enfeksiyondur. İnce bağırsak lamina propriasında PAS pozitif makrofajlar malabsorpsiyonu, artrit ve nörolojik bulgular ise sistemik yayılımı açıklar. Tanı biyopsi ve gerekirse PCR ile desteklenir.""}, {""sourceFilePath"": ""src/data/tusPearlInternalMedicine*Overrides.js::tus-pearl-internal-medicine-391-spot.explanation"", ""text"": ""Whipple hastalığı Tropheryma whipplei ile ilişkili kronik sistemik enfeksiyondur. İnce bağırsak lamina propriasında PAS pozitif makrofajlar malabsorpsiyonu, artrit ve nörolojik bulgular ise sistemik yayılımı açıklar. Tanı biyopsi ve gerekirse PCR ile desteklenir.""}]"
v403-internal-medicine-granulom-kaynakli-kalsitriol-artisi,Granülom kaynaklı kalsitriol artışı,"[""Granülom kaynaklı kalsitriol artışı""]",İç Hastalıkları,Göğüs-Endokrinoloji / Hiperkalsemi mekanizması,P1,0,Granülom makrofajlarında ekstra-renal 1-alfa hidroksilaz aktivitesiyle kalsitriol artmasıdır.,Sarkoidoz gibi granülomatöz hastalıklarda D vitamini aktivasyonu artar ve bağırsaktan kalsiyum emilimi yükselerek hiperkalsemi gelişebilir. PTH genellikle baskılanır.,Sarkoidozda hiperkalsemi PTH değil makrofaj kalsitriol üretimiyle açıklanır.,Primer hiperparatiroidide PTH yüksek; sarkoidozda PTH baskılı hiperkalsemi beklenir.,"[""Sarkoidoz"", ""Hiperkalsemi"", ""1-alfa hidroksilaz""]","[{""sourceFilePath"": ""src/data/cases.js::v192-new-303-kabizlik-poliuri-ve-konfuzyon.clinicalFocus"", ""text"": ""Ağır semptomatik hiperkalsemide nörolojik bulgu, volüm kaybı, PTH baskılanması ve malignite kuşkusunu birlikte yorumlayarak acil tedavi önceliğini belirleme.""}, {""sourceFilePath"": ""src/data/cases.js::v192-new-303-kabizlik-poliuri-ve-konfuzyon.learningTarget"", ""text"": ""Semptomatik ağır malignite ilişkili hiperkalsemide izotonik sıvı, kısa süreli kalsitonin ve antiresorptif tedavinin yerini ayırt etme.""}]"
v403-internal-medicine-mikroskopik-polianjiit,Mikroskopik polianjiit,"[""MPA""]",İç Hastalıkları,Romatoloji-Nefroloji / ANCA vasküliti,P1,53,Granülom olmadan küçük damarları tutan ANCA ilişkili nekrotizan vaskülittir.,RPGN ve pulmoner kapillarit yapabilir; MPO/p-ANCA ilişkisi sık öğretilir. GPA’dan farklı olarak üst solunum yolu granülomatöz kitle/nodül paterni daha az belirgindir.,RPGN + pulmoner hemoraji + MPO-ANCA mikroskopik polianjiiti düşündürebilir.,GPA’da nekrotizan granülom ve üst solunum yolu tutulumları daha tipiktir.,"[""MPO-ANCA pozitifliği"", ""ANCA ilişkili vaskülit"", ""RPGN""]","[{""sourceFilePath"": ""src/data/cases.js::v165-new-021-aclik-ve-kusma-sonrasi-metabolik-bozulma.investigations[1].summary"", ""text"": ""Kan gazı, hiperventilasyonun metabolik asidoza kompansatuvar yanıt olduğunu ve anyon açıklığının belirgin arttığını gösterir.""}, {""sourceFilePath"": ""src/data/cases.js::v165-new-021-aclik-ve-kusma-sonrasi-metabolik-bozulma.investigations[1].clinicalMeaning"", ""text"": ""Kan gazı, hiperventilasyonun metabolik asidoza kompansatuvar yanıt olduğunu ve anyon açıklığının belirgin arttığını gösterir.""}]"
v403-internal-medicine-alkolik-hepatitte-ast-alt-paterni,Alkolik hepatitte AST/ALT paterni,"[""Alkolik hepatitte AST/ALT paterni""]",İç Hastalıkları,Gastroenteroloji / Karaciğer biyokimyası,P1,0,"Alkolik hepatitte AST’nin ALT’den daha yüksek olduğu, genellikle AST/ALT oranının 2’den büyük beklendiği paterndir.",Alkol mitokondriyal hasar ve piridoksal fosfat eksikliği üzerinden AST baskınlığını artırır; değerler viral hepatitteki kadar çok yüksek olmayabilir. Klinik alkol öyküsü ve GGT artışıyla birlikte yorumlanır.,AST/ALT >2 alkolik hepatit için klasik ipucudur.,Viral hepatitte ALT sıklıkla daha baskın ve transaminazlar çok daha yüksek olabilir.,"[""Alkolik hepatit"", ""GGT yüksekliği"", ""AST/ALT oranı""]","[{""sourceFilePath"": ""src/data/tusPearlCards.js::tus-pearl-internal-medicine-151-spot.explanation"", ""text"": ""PSC intrahepatik ve ekstrahepatik safra yollarında inflamatuvar fibrozis ve segmental darlıklar oluşturur. Ülseratif kolit ile güçlü ilişkisi sınavda klasik ipucudur. Kolestatik patern ALP/GGT yüksekliğiyle belirginleşir; hastalık kolanjit, siroz ve kolanjiyokarsinom riskini artırır.""}, {""sourceFilePath"": ""src/data/tusPearlCards.js::tus-pearl-internal-medicine-171-spot.explanation"", ""text"": ""Kolestazda safra akımı veya safra yolu epitel hasarı ön plandadır; bu nedenle ALP ve GGT artışı aminotransferaz artışından daha baskındır. GGT yüksekliği ALP’nin hepatobiliyer kaynaklı olduğunu destekler. Bu patern görüldüğünde intrahepatik kolestaz ile ekstrahepatik obstrüksiyon ayrımı klinik ve görüntüleme ile yapılır.""}]"
v403-internal-medicine-ursodeoksikolik-asit,Ursodeoksikolik asit,"[""Ursodeoksikolik asit""]",İç Hastalıkları,Gastroenteroloji / Kolestatik hastalık tedavisi,P1,10,Primer biliyer kolanjitte safra asidi kompozisyonunu değiştirerek kolestatik hasarı azaltan temel tedavidir.,Hastalığın ilerlemesini yavaşlatmak için erken kullanılır; kaşıntı tedavisinden farklı olarak hastalık seyrine etki eden ana yaklaşımdır. ALP yanıtı prognoz açısından izlenir.,PBC’de ilk temel tedavi ursodeoksikolik asittir.,PSC’de UDCA aynı net hastalık değiştirici etkiyle sorulmaz; PBC’de klasik tedavidir.,"[""Primer biliyer kolanjit"", ""Kolestatik patern"", ""ALP""]","[{""sourceFilePath"": ""src/data/tusPearlCards.js::tus-pearl-internal-medicine-350-extra.keywords[1]"", ""text"": ""ursodeoksikolik asit""}, {""sourceFilePath"": ""src/data/tusPearlCards.js::tus-pearl-internal-medicine-350-extra.back"", ""text"": ""Ursodeoksikolik asit tedavisi.""}]"
