id,term,aliases,category,subcategory,priority,shortDefinition,postAnswerExplanation,tusPearl,differentialPoint,safeNestedTerms,occurrenceCount,sourceTextExamples
v401-pathology-spike-and-dome-gorunumu,Spike-and-dome görünümü,spike and dome | Spike-and-dome görünümü,Tıbbi Patoloji,Renal patoloji,P0,Membranöz nefropatide GBM çıkıntıları ve immün depozitlerin oluşturduğu mikroskobik paterndir.,"Subepitelyal immün depozitler arasında bazal membran materyali uzantılar oluşturur. Gümüş boyayla spike, depozitlerle dome görünümü membranöz nefropatiyi destekler.",Spike-and-dome membranöz nefropatinin klasik morfolojik ipucudur.,Subepitelyal hump poststreptokoksik GN; spike-and-dome membranöz nefropatiyle ilişkilidir.,Membranöz nefropati | Subepitelyal depozit | PLA2R,153,Subepitelyal birikimler membranöz nefropati için tipiktir; çocukluk çağında en sık nefrotik sendrom nedeni değildir ve bu yaşta izole nefrotik tabloyu en iyi açıklayan bulgu podosit değişikliğidir. || Subepitelyal birikimler membranöz nefropati için tipiktir; çocukluk çağında en sık nefrotik sendrom nedeni değildir ve bu yaşta izole nefrotik tabloyu en iyi açıklayan bulgu podosit değişikliğidir.
v401-pathology-pla2r,PLA2R,PLA2R,Tıbbi Patoloji,Renal patoloji,P0,Primer membranöz nefropatide hedeflenebilen podosit antijenidir.,Fosfolipaz A2 reseptörüne karşı antikorlar primer membranöz nefropatide subepitelyal immün depozit oluşumuna katkı verir. Anti-PLA2R pozitifliği primer formu destekleyebilir.,Membranöz nefropatide PLA2R primer form için yüksek değerli ipucudur.,"Sekonder membranöz nefropati malignite, enfeksiyon veya ilaçlarla ilişkili olabilir; PLA2R primer formu destekler.",Membranöz nefropati | Anti-PLA2R | Podosit,228,Podosit ayaksı çıkıntılarında yaygın silinme || Podosit ayaksı çıkıntılarında yaygın silinme
v401-pathology-mezangial-ga-birikimi,Mezangial IgA birikimi,mezangial IgA | IgA birikimi | Mezangial IgA birikimi,Tıbbi Patoloji,Renal patoloji,P0,Glomerül mezangiumunda IgA ağırlıklı immün depozit bulunmasıdır.,IgA nefropatisinde mukozal enfeksiyonlardan kısa süre sonra mezangial IgA depozitleri makroskopik hematüriye yol açabilir. İmmünfloresanda mezangial IgA boyanması beklenir.,ÜSYE’den 1-2 gün sonra hematüri + mezangial IgA = IgA nefropatisi.,Poststreptokoksik GN haftalar sonra ve düşük C3 ile; IgA nefropatisi daha erken/synpharyngitic hematüriyle ayrılır.,IgA nefropatisi | Mezangium | Synpharyngitic hematüri,102,IgA nefropatisi genellikle üst solunum yolu enfeksiyonunu izleyen makroskopik hematüri veya belirgin mikroskopik hematüri ile öne çıkar; bu vakada nefrotik proteinüri baskındır. || IgA nefropatisi genellikle üst solunum yolu enfeksiyonunu izleyen makroskopik hematüri veya belirgin mikroskopik hematüri ile öne çıkar; bu vakada nefrotik proteinüri baskındır.
v401-pathology-synpharyngitic-hematuri,Synpharyngitic hematüri,Synpharyngitic hematüri,Tıbbi Patoloji,Renal patoloji,P0,Üst solunum yolu enfeksiyonuyla eş zamanlı veya hemen sonrasında gelişen hematüridir.,IgA nefropatisinde mukozal IgA yanıtı nedeniyle hematüri enfeksiyondan 1-2 gün sonra veya eş zamanlı gelişebilir. Bu zamanlama poststreptokoksik GN’den ayırıcıdır.,Synpharyngitic hematüri IgA nefropatisinin zamanlama ipucudur.,PSGN genellikle enfeksiyondan haftalar sonra; IgA nefropatisi enfeksiyonla eş zamanlı/çok kısa arayla olur.,IgA nefropatisi | Mezangial IgA birikimi | Makroskopik hematüri,80,IgA nefropatisi genellikle üst solunum yolu enfeksiyonunu izleyen makroskopik hematüri veya belirgin mikroskopik hematüri ile öne çıkar; bu vakada nefrotik proteinüri baskındır. || IgA nefropatisi genellikle üst solunum yolu enfeksiyonunu izleyen makroskopik hematüri veya belirgin mikroskopik hematüri ile öne çıkar; bu vakada nefrotik proteinüri baskındır.
v401-pathology-mezangium,Mezangium,Mezangium,Tıbbi Patoloji,Renal patoloji,P1,Glomerül kapillerleri arasında destek ve matriks sağlayan hücresel-stromal bölgedir.,Mezangium immün komplekslerin birikebildiği glomerüler alandır. IgA nefropatisinde mezangial IgA birikimi ve mezangial proliferasyon tipiktir.,IgA nefropatisinde depozitlerin ana yeri mezangiumdur.,Subepitelyal depozit podosit tarafını; mezangial depozit kapiller arası destek bölgesini ifade eder.,IgA nefropatisi | Mezangial proliferasyon | İmmünfloresan,180,IgA nefropatisi genellikle üst solunum yolu enfeksiyonunu izleyen makroskopik hematüri veya belirgin mikroskopik hematüri ile öne çıkar; bu vakada nefrotik proteinüri baskındır. || IgA nefropatisi genellikle üst solunum yolu enfeksiyonunu izleyen makroskopik hematüri veya belirgin mikroskopik hematüri ile öne çıkar; bu vakada nefrotik proteinüri baskındır.
v401-pathology-granuler-immunfloresan,Granüler immünfloresan,granüler IF | immünfloresan | Granüler immünfloresan,Tıbbi Patoloji,Renal patoloji,P0,İmmün komplekslerin düzensiz tanecikli boyanma paterni oluşturmasıdır.,Poststreptokoksik GN gibi immün kompleks hastalıklarında IgG ve C3 glomerüllerde granüler paternle boyanır. Bu patern anti-GBM hastalığındaki lineer boyanmadan ayrılır.,Granüler IF immün kompleks; lineer IF anti-GBM hastalığı lehinedir.,Lineer boyanma bazal membran boyunca sürekli antikor bağlanmasını; granüler boyanma depozit tarzı immün kompleksi gösterir.,Poststreptokoksik GN | IgG C3 | Anti-GBM,173,Perilezyonel direkt immünfloresan || Perilezyonel direkt immünfloresan
v401-pathology-clear-cell-gorunumu,Clear cell görünümü,clear cell | Clear cell görünümü,Tıbbi Patoloji,Renal tümör patolojisi,P1,Hücre sitoplazmasının lipid/glikojen nedeniyle berrak izlenmesidir.,Berrak hücreli renal hücreli karsinomda sitoplazma lipid ve glikojenden zengin olduğu için clear cell görünümü oluşur. VHL kaybı ve HIF aracılı anjiyojenik sinyal artışıyla ilişkilidir.,Sarı-kahverengi böbrek kitlesi + clear cell + VHL = renal hücreli karsinom.,Onkositik hücre eozinofilik granüler sitoplazma; clear cell berrak sitoplazma ile ayrılır.,Renal hücreli karsinom | VHL kaybı | HIF,51,"Berrak hücreli renal hücreli karsinomun klinik, makroskopik ve mikroskobik ayırıcı özelliklerini diğer renal tümörlerden ayırt edebilme. || Berrak hücreli renal hücreli karsinom"
v401-pathology-vhl-kaybi,VHL kaybı,VHL | VHL kaybı,Tıbbi Patoloji,Moleküler tümör patolojisi,P0,VHL tümör baskılayıcı gen fonksiyonunun kaybıdır.,VHL kaybında HIF yıkılamaz ve anjiyogenezle ilişkili genlerin ekspresyonu artar. Berrak hücreli renal hücreli karsinom patogenezinde temel mekanizmadır.,Clear cell RCC’de VHL kaybı HIF stabilizasyonu üzerinden tümörleşmeyi destekler.,Wilms tümörü WT1 ile; clear cell RCC VHL-HIF aksıyla ilişkilidir.,Renal hücreli karsinom | HIF stabilizasyonu | Clear cell görünümü,49,"Berrak hücreli renal hücreli karsinomun klinik, makroskopik ve mikroskobik ayırıcı özelliklerini diğer renal tümörlerden ayırt edebilme. || Berrak hücreli renal hücreli karsinom"
v401-pathology-h-f-stabilizasyonu,HIF stabilizasyonu,HIF | HIF stabilizasyonu,Tıbbi Patoloji,Moleküler tümör patolojisi,P1,Hipoksi-indüklenebilir faktörün yıkılamayıp hücre içinde birikmesidir.,"Normalde VHL proteini HIF’i yıkıma yönlendirir. VHL kaybında HIF stabilize olur, VEGF gibi anjiyojenik sinyaller artar ve renal hücreli karsinom gelişimine katkı sağlar.",VHL kaybı → HIF stabilizasyonu → VEGF artışı → clear cell RCC.,Gerçek hipokside HIF fizyolojik olarak artar; VHL kaybında oksijen normal olsa da HIF yıkılamaz.,VHL kaybı | VEGF | Renal hücreli karsinom,49,"Berrak hücreli renal hücreli karsinomun klinik, makroskopik ve mikroskobik ayırıcı özelliklerini diğer renal tümörlerden ayırt edebilme. || Berrak hücreli renal hücreli karsinom"
v401-pathology-renal-ven-invazyonu,Renal ven invazyonu,Renal ven invazyonu,Tıbbi Patoloji,Renal tümör patolojisi,P1,Böbrek tümörünün renal vene ilerleyebilmesidir.,Renal hücreli karsinom renal vene ve hatta vena kavaya uzanma eğilimi gösterebilir. Hematolojik yayılım ve paraneoplastik bulgularla birlikte sınavda ipucu olabilir.,RCC’de renal ven invazyonu klasik yayılım özelliğidir.,Wilms tümörü çocukluk böbrek tümörü; erişkin clear cell RCC renal ven invazyonuyla öne çıkar.,Renal hücreli karsinom | Clear cell görünümü | Paraneoplastik sendrom,56,"Berrak hücreli renal hücreli karsinomun klinik, makroskopik ve mikroskobik ayırıcı özelliklerini diğer renal tümörlerden ayırt edebilme. || Berrak hücreli renal hücreli karsinom"
v401-pathology-nefroblastom,Nefroblastom,Nefroblastom,Tıbbi Patoloji,Pediatrik tümör patolojisi,P0,Wilms tümörünün diğer adı olan çocukluk çağı böbrek tümörüdür.,"Nefroblastom blastemal, epitelyal ve stromal komponentlerden oluşan triphasic histoloji gösterebilir. WT1 ilişkisi ve WAGR gibi sendromlarla bağlantısı sınav açısından önemlidir.",Çocuk böbrek kitlesi + triphasic histoloji = nefroblastom/Wilms tümörü.,Renal hücreli karsinom erişkin ve clear cell; nefroblastom çocukluk çağı böbrek tümörüdür.,Wilms tümörü | WT1 | Triphasic histoloji,38,"calretinin WT1 || Uzun latent dönem sonrası plevrada difüz kalınlaşma yapan, asbest maruziyetiyle ilişkili ve calretinin/WT1 pozitif olabilen tümör hangisidir?"
v401-pathology-triphasic-histoloji,Triphasic histoloji,triphasic histoloji | Triphasic histoloji,Tıbbi Patoloji,Pediatrik tümör patolojisi,P1,Bir tümörde üç farklı doku/komponent paterninin birlikte görülmesidir.,"Wilms tümöründe blastemal, epitelyal ve stromal komponentlerin birlikte bulunması triphasic histoloji olarak tanımlanır. Bu kombinasyon çocukluk böbrek kitlesi tanısında öğretici ipucudur.",Wilms tümörü triphasic histoloji: blastemal + epitelyal + stromal.,Tek tip clear cell görünümü RCC’ye; üçlü komponent Wilms tümörüne daha uygundur.,Wilms tümörü | Nefroblastom | WT1,38,"calretinin WT1 || Uzun latent dönem sonrası plevrada difüz kalınlaşma yapan, asbest maruziyetiyle ilişkili ve calretinin/WT1 pozitif olabilen tümör hangisidir?"
v401-pathology-wagr-sendromu,WAGR sendromu,WAGR | WAGR sendromu,Tıbbi Patoloji,Pediatrik tümör patolojisi,P1,"Wilms tümörü, aniridi, genitoüriner anomaliler ve gelişimsel gerilik birlikteliğidir.",WAGR sendromu WT1 bölgesi kaybıyla ilişkili olabilir ve Wilms tümörü riskini artırır. Çocuk böbrek kitlesiyle birlikte aniridi/genitoüriner anomali ipucu tanısal değer taşır.,Wilms + aniridi + GU anomali = WAGR sendromu.,Denys-Drash da WT1 ilişkili olabilir; WAGR’de aniridi ve genitoüriner anomaliler klasik akılda tutulur.,Wilms tümörü | WT1 | Aniridi,38,"calretinin WT1 || Uzun latent dönem sonrası plevrada difüz kalınlaşma yapan, asbest maruziyetiyle ilişkili ve calretinin/WT1 pozitif olabilen tümör hangisidir?"
v401-pathology-malign-osteoid,Malign osteoid,Malign osteoid,Tıbbi Patoloji,Kemik tümörü patolojisi,P0,Malign tümör hücreleri tarafından üretilen osteoid matrikstir.,Osteosarkom tanısında tümör hücrelerinin doğrudan malign osteoid üretmesi temel patolojik kriterdir. Genellikle adölesanda metafiz çevresinde görülür.,Kemik tümöründe malign osteoid üretimi osteosarkom lehinedir.,Ewing sarkomu küçük yuvarlak mavi hücreli tümördür ve malign osteoid üretmez.,Osteosarkom | Metafiz | Sunburst görünümü,164,Osteosarkom || Osteosarkom farklı bir klinik-patolojik paternle beklenir. Bu vakada belirleyici klinik bağlam ve doku bulguları İntestinal tip mide adenokarsinomu lehine olduğundan bu çeldirici doğru tanı/mekanizma değildir.
v401-pathology-sunburst-gorunumu,Sunburst görünümü,sunburst | Sunburst görünümü,Tıbbi Patoloji,Kemik tümörü patolojisi,P1,Agresif kemik tümörlerinde periost reaksiyonunun ışınsal görünümüdür.,Osteosarkomda hızlı büyüyen tümör periostu kaldırır ve ışınsal kemik yapımı sunburst görünümü oluşturabilir. Codman üçgeniyle birlikte agresif kemik lezyonunu destekler.,Adölesan metafiz tümörü + malign osteoid + sunburst = osteosarkom.,Onion-skin periost reaksiyonu Ewing sarkomu; sunburst osteosarkomla daha klasik eşleşir.,Osteosarkom | Malign osteoid | Codman üçgeni,147,Osteosarkom || Osteosarkom farklı bir klinik-patolojik paternle beklenir. Bu vakada belirleyici klinik bağlam ve doku bulguları İntestinal tip mide adenokarsinomu lehine olduğundan bu çeldirici doğru tanı/mekanizma değildir.
v401-pathology-codman-ucgeni,Codman üçgeni,Codman üçgeni,Tıbbi Patoloji,Kemik tümörü patolojisi,P1,Agresif kemik lezyonunda periostun kaldırılmasıyla oluşan üçgen periostal reaksiyondur.,Osteosarkom gibi hızlı büyüyen kemik tümörleri periostu kemikten ayırır ve kenarda üçgen yeni kemik görünümü oluşturur. Bu bulgu malign/agresif lezyonu düşündürür.,Codman üçgeni agresif kemik tümörü ipucudur; osteosarkomla sık sorulur.,Sunburst ışınsal periost reaksiyonu; Codman üçgeni periostun kaldırıldığı kenar görünümüdür.,Osteosarkom | Sunburst görünümü | Malign osteoid,145,Osteosarkom || Osteosarkom farklı bir klinik-patolojik paternle beklenir. Bu vakada belirleyici klinik bağlam ve doku bulguları İntestinal tip mide adenokarsinomu lehine olduğundan bu çeldirici doğru tanı/mekanizma değildir.
v401-pathology-ewsr1-fl-1-fuzyonu,EWSR1-FLI1 füzyonu,EWSR1-FLI1 | EWSR1-FLI1 füzyonu,Tıbbi Patoloji,Kemik tümörü patolojisi,P0,Ewing sarkomunda t(11;22) sonucu oluşan onkojenik füzyon genidir.,EWSR1-FLI1 füzyonu küçük yuvarlak mavi hücreli Ewing sarkomunun moleküler temelidir. Diafizer kemik tümörü ve onion-skin periost reaksiyonuyla birlikte tanısal değer taşır.,t(11;22) = EWSR1-FLI1 = Ewing sarkomu.,Osteosarkom malign osteoid; Ewing sarkomu EWSR1-FLI1 ve küçük yuvarlak mavi hücre morfolojisiyle ayrılır.,Ewing sarkomu | t(11;22) | Onion-skin periost reaksiyonu,55,"Malign tümör hücrelerinin doğrudan osteoid matriks üretmesini Ewing sarkomu, kondrosarkom, osteoblastom ve osteoid osteomdan ayırabilme. || Ewing sarkomu"
v401-pathology-onion-skin-periost-reaksiyonu,Onion-skin periost reaksiyonu,onion-skin | Onion-skin periost reaksiyonu,Tıbbi Patoloji,Kemik tümörü patolojisi,P1,Katmanlı periost reaksiyonu görünümüdür.,Ewing sarkomunda tümörün hızlı ama aralıklı büyümesi periostta soğan zarı benzeri katmanlanma oluşturabilir. Uzun kemik diafizindeki küçük yuvarlak mavi hücreli tümörle birlikte anlamlıdır.,Diafiz + küçük yuvarlak mavi hücre + onion-skin = Ewing sarkomu.,Sunburst/Codman daha çok osteosarkom; onion-skin Ewing sarkomu için klasik ipucudur.,Ewing sarkomu | EWSR1-FLI1 | Diafiz,64,"Malign tümör hücrelerinin doğrudan osteoid matriks üretmesini Ewing sarkomu, kondrosarkom, osteoblastom ve osteoid osteomdan ayırabilme. || Ewing sarkomu"
v401-pathology-flexner-wintersteiner-rozeti,Flexner-Wintersteiner rozeti,Flexner-Wintersteiner rozeti,Tıbbi Patoloji,Göz / pediatrik tümör patolojisi,P0,Retinoblastomda görülebilen gerçek lümenli tümör hücre rozeti yapısıdır.,Retinoblastomda tümör hücreleri merkezi lümen etrafında dizilerek Flexner-Wintersteiner rozetleri oluşturabilir. RB1 kaybı ve lökokori ile birlikte tanısal ipucu değerindedir.,Lökokori + RB1 + Flexner-Wintersteiner rozeti = retinoblastom.,Homer Wright rozeti nöroblastom gibi nöroektodermal tümörlerde; Flexner-Wintersteiner retinoblastomda daha klasiktir.,Retinoblastom | RB1 | Lökokori,58,"RB proteini G1 kontrol noktasının merkezi tümör baskılayıcılarından biridir. Normalde hipofosforile RB, E2F’yi bağlayarak S fazına geçiş için gerekli genlerin transkripsiyonunu engeller. Siklin D-CDK4/6 aracılı fosforilasyon RB’yi inaktive eder ve E2F kontr... || RB proteini G1 kontrol noktasının merkezi tümör baskılayıcılarından biridir. Normalde hipofosforile RB, E2F’yi bağlayarak S fazına geçiş için gerekli genlerin transkripsiyonunu engeller. Siklin D-CDK4/6 aracılı fosforilasyon RB’yi inaktive eder ve E2F kontr..."
v401-pathology-knudson-iki-vurus-hipotezi,Knudson iki vuruş hipotezi,Knudson | iki vuruş | Knudson iki vuruş hipotezi,Tıbbi Patoloji,Moleküler tümör patolojisi,P0,Tümör baskılayıcı genlerde iki alelin de işlev kaybıyla tümör gelişimini açıklayan modeldir.,Retinoblastomda RB1 geninin iki alelinin kaybı gerekir. Kalıtsal olgularda ilk vuruş germline olduğu için ikinci vuruş daha erken ve bilateral tümörlere yol açabilir.,Kalıtsal retinoblastom = germline ilk vuruş + erken/bilateral hastalık.,Onkogenlerde tek aktive edici vuruş yeterli olabilir; tümör baskılayıcı genlerde iki vuruş mantığı kullanılır.,RB1 | Retinoblastom | Germline mutasyon,64,APC geninde iki vuruşlu inaktivasyon — yaygın osteom ve epidermoid kist birlikteliği || APC geninde iki vuruşlu inaktivasyon — yaygın osteom ve epidermoid kist birlikteliği
v401-pathology-germline-rb1-mutasyonu,Germline RB1 mutasyonu,germline RB1 | Germline RB1 mutasyonu,Tıbbi Patoloji,Moleküler tümör patolojisi,P1,RB1 genindeki kalıtsal ilk vuruştur.,Germline RB1 mutasyonu taşıyan çocuklarda tüm hücrelerde bir alel kayıptır. Retinada ikinci alelin kaybı erken yaşta ve sıklıkla bilateral retinoblastoma neden olabilir.,Bilateral/erken retinoblastomda germline RB1 mutasyonu düşün.,Sporadik olguda iki somatik vuruş gerekir; kalıtsal olguda ilk vuruş germline olarak hazırdır.,Retinoblastom | Knudson iki vuruş hipotezi | Bilateral,66,"Periorbital ödem ve bilateral pretibial gode bırakan ödem mevcuttur. || Bilateral rijidite vardır, sağ üst ekstremitede dişli çark fenomeni daha belirgindir."
